tic,toi,rotulo,disposicao,periodo_publicado,profundidade_publicada_ppm,periodo_recuperado,erro_periodo_rel,profundidade_pct,duracao_h,snr,pico,secundario_pct,odd_even,forma,centroide,pontos
347329162,1809.01,planeta,KP,4.6170519,12210.0000000,4.61362,0.00074,0.9912,3.076,96.53,1.7915,0.0000,0.0020,0.8333,4.7890,16000
390651552,1827.01,planeta,CP,1.4671190,1550.6323680,1.46736,0.00016,0.1386,0.978,39.04,0.2262,0.0115,0.0318,0.8333,0.2179,13153
61098812,1833.01,planeta,KP,3.6935997,8580.4318905,3.69404,0.00012,0.7779,3.940,179.38,1.5499,0.0000,0.0268,0.9167,0.3419,13256
202426247,1860.01,planeta,CP,1.0662082,151.0000000,8.00823,2.75547,0.1355,7.474,74.89,0.2959,0.0050,0.7447,0.7000,2.4768,17648
429302040,1905.01,planeta,KP,5.7222600,25549.0000000,8.57386,0.25083,2.0472,2.286,151.45,2.5162,0.0000,0.0000,0.8182,1.5669,8995
50712784,1912.01,planeta,KP,5.4053583,6770.0000000,5.40483,0.00010,0.5935,4.324,96.89,1.0260,0.0000,0.0395,0.8333,3.5334,16864
138294130,2012.01,planeta,KP,3.0565259,8800.0000000,3.05535,0.00039,0.7735,3.666,132.71,1.7112,0.0083,0.0401,0.9167,1.5275,14746
39903405,2020.01,planeta,KP,5.6334770,5651.0000000,5.64036,0.00122,0.4739,3.760,228.12,0.8125,0.0000,0.0331,0.8333,0.8449,18213
468574941,2046.01,planeta,CP,1.4971447,16266.2491958,1.49727,0.00009,1.4945,1.996,256.66,3.4766,0.0010,0.0004,0.9167,9.9586,19474
116264089,2126.01,planeta,KP,1.3061880,24746.2794438,1.30594,0.00019,2.0387,0.871,149.58,3.2883,0.0000,0.0237,0.7273,2.1064,17246
293435336,2403.01,planeta,KP,1.8098811,13033.5612701,1.80974,0.00008,1.1558,3.378,545.34,3.1145,0.0162,0.0185,0.8333,4.9626,16085
267650535,3597.01,planeta,KP,4.0088245,21483.7462243,4.01044,0.00040,1.9595,2.139,132.38,3.0600,0.0000,0.0006,0.8462,2.9810,17991
99224131,4486.01,planeta,KP,2.6915408,7265.0000000,2.69144,0.00004,0.6526,3.947,160.52,1.5282,0.0095,0.0222,0.8333,11.9152,18322
262715204,4538.01,planeta,KP,7.1385672,2064.0000000,7.13810,0.00007,0.1736,2.855,11.15,0.2125,0.0000,0.0000,0.5000,0.5469,11233
102264230,4539.01,planeta,KP,4.1591512,11970.9341343,4.15935,0.00005,1.1198,2.773,90.62,2.0389,0.0000,0.0432,0.9231,2.3266,9729
27039476,4604.01,planeta,KP,2.2251639,284.0000000,1.11248,0.00009,0.0158,2.522,8.09,0.0459,0.0000,0.8495,0.5000,0.6680,16302
203214138,5081.01,planeta,KP,5.1699026,3110.0000000,5.16243,0.00145,0.2060,2.065,21.97,0.2604,0.0000,0.0285,0.5556,0.5859,15277
178217113,5086.01,planeta,KP,2.9956366,7778.0000000,2.99473,0.00030,0.6710,1.996,73.03,1.0927,0.0048,0.0214,0.8182,4.9548,15257
366411016,5529.01,planeta,KP,8.8652886,1699.9442212,6.60830,0.25459,0.2604,4.406,13.73,0.4346,0.0000,1.5915,0.7273,24.4581,16844
441420236,2221.01,planeta,CP,8.4536777,2872.2887525,4.58466,0.08465,0.3336,4.890,44.21,0.5360,0.0177,0.8651,0.5000,0.1588,17687
148673433,5704.01,planeta,CP,3.7711066,1647.6730314,3.76983,0.00034,0.1491,2.011,17.24,0.2204,0.0004,0.2126,0.6667,0.4777,15924
230055368,5720.01,planeta,CP,1.4344602,1028.2187852,1.43503,0.00040,0.1074,0.765,7.72,0.1604,0.0000,0.4614,0.2500,0.5442,15910
71582156,5726.01,planeta,CP,5.4911302,448.4516470,5.48520,0.00108,0.0451,1.463,9.54,0.0500,0.0076,0.2463,0.5000,0.2262,17630
9989136,5734.01,planeta,CP,6.1841688,1052.3509168,8.73569,0.29371,0.1132,5.824,38.16,0.1975,0.0022,1.1683,0.7778,1.4092,16559
4918918,5747.01,planeta,CP,0.5734766,818.3903403,3.89514,2.39608,0.3360,4.155,56.25,0.7131,0.0000,0.1651,0.6364,8.4154,17349
42883782,5788.02,planeta,CP,6.3346129,330.0000000,8.09975,0.27865,0.0559,4.320,9.86,0.0847,0.0031,0.0000,0.3333,0.5458,10743
398895470,5793.01,planeta,KP,2.6940348,11715.9037129,2.69308,0.00036,1.0800,3.591,170.64,2.7756,0.0000,0.0295,0.9167,4.3797,9113
151724385,5795.01,planeta,CP,6.1406207,2469.4322474,6.13552,0.00083,0.2232,3.272,28.61,0.3647,0.0000,0.0352,0.9000,1.9427,10751
391958006,5796.01,planeta,KP,1.7430143,32205.6970804,1.74284,0.00010,2.8430,1.859,160.18,5.6629,0.0298,0.0252,0.9167,10.1683,9399
374530847,5797.01,planeta,KP,2.1521630,16986.6330130,2.15253,0.00017,1.3988,1.435,129.25,2.4445,0.0291,0.0382,0.8182,4.9552,8847
305243225,5798.01,planeta,KP,1.2129139,14617.2679583,1.21311,0.00016,1.2947,1.941,135.91,3.2170,0.0020,0.0181,0.8333,1.5652,17577
328081248,5799.01,planeta,CP,4.1645448,2612.2397484,4.16925,0.00113,0.1889,1.668,13.22,0.2424,0.0000,0.0071,0.5714,1.2857,17899
151759246,5800.01,planeta,CP,2.6282606,731.2082684,2.62769,0.00022,0.0684,0.701,14.28,0.0795,0.0181,0.1553,0.3000,1.0216,10752
243921117,5801.01,planeta,KP,3.0678160,34536.7848173,3.06787,0.00002,3.1145,1.636,297.39,5.2251,0.0000,0.0054,0.8462,6.8285,10143
399402994,5802.01,planeta,KP,2.7161298,14527.4470152,2.71613,0.00000,1.2482,3.259,78.41,2.9259,0.0000,0.0406,0.9091,11.1969,8929
466382581,5803.01,planeta,CP,5.3829728,1078.0000000,5.38622,0.00060,0.1180,1.436,16.55,0.1478,0.0038,0.3956,0.6667,4.0189,13163
283621618,5806.01,planeta,CP,3.1856488,4750.0000000,3.18681,0.00036,0.3562,1.275,138.22,0.4669,0.0104,0.0097,0.7000,17.7242,19611
375942197,5815.01,planeta,KP,3.8993831,6492.4843324,3.89822,0.00030,0.6069,4.678,59.63,1.2270,0.0000,0.0216,0.9167,1.7073,13091
459730973,5820.01,planeta,KP,3.9156848,6668.8007799,3.91435,0.00034,0.5332,3.131,61.37,0.9915,0.0000,0.0926,0.9000,2.5851,13103
354619337,5821.01,planeta,KP,2.1425095,7961.0000000,2.14915,0.00310,0.6597,3.725,454.81,1.7327,0.0186,0.0004,0.9167,2.9049,13390
248853232,5823.01,planeta,KP,3.8681492,17259.9935362,3.86934,0.00031,1.5675,1.548,287.49,1.7759,0.0000,0.0025,0.8333,0.9233,14148
232941965,5882.01,planeta,CP,7.1487697,1900.0000000,7.13810,0.00149,0.1828,6.662,30.73,0.3699,0.0000,0.1306,0.7500,0.2964,18702
199671901,5959.01,planeta,KP,4.4571444,7175.6801891,4.45395,0.00072,0.6844,5.345,106.25,1.4483,0.0000,0.0076,1.0000,0.6042,17067
188876052,5960.01,planeta,KP,3.0763290,9490.8396842,3.07565,0.00022,0.9044,3.281,267.56,1.8261,0.0000,0.0151,1.0000,7.3119,19609
436478932,5963.01,planeta,KP,4.3226229,11939.7472843,4.32509,0.00057,1.0752,2.883,144.56,1.8660,0.0051,0.0102,1.0000,0.8502,16664
91051152,5969.01,planeta,KP,7.9192605,21472.3061237,7.90974,0.00120,1.7423,2.109,103.15,1.8784,0.0000,0.0814,0.7273,6.0578,16069
431701493,5970.01,planeta,KP,3.0927432,28695.1012159,3.09410,0.00044,2.6799,1.650,226.45,3.9994,0.0085,0.0031,0.8333,19.0121,19612
420814525,5972.01,planeta,KP,3.5247546,17803.0000000,3.52429,0.00013,1.4981,2.350,519.79,2.5562,0.0010,0.0086,0.8462,0.4205,18791
327369524,6016.01,planeta,CP,4.0236805,8925.0000000,4.02325,0.00011,0.7110,3.219,78.34,1.3521,0.0057,0.0122,0.8462,10.7150,17990
137151335,5979.01,planeta,KP,4.7267257,283.0000000,0.73130,0.69057,0.0324,0.293,5.75,0.0422,0.0024,0.2817,0.4286,0.7160,11616
377780790,5988.01,planeta,KP,0.8374997,248.9571168,0.83753,0.00003,0.0227,1.787,6.62,0.0639,0.0064,0.1238,0.1667,0.4414,17722
352011875,5995.01,planeta,KP,6.2468813,516.1273113,1.31804,0.57802,0.0740,1.582,7.43,0.1646,0.0000,0.4133,0.6667,1.8305,18266
120317234,5999.01,planeta,KP,6.8834027,771.0000000,0.53189,0.84546,0.0407,0.213,5.72,0.0521,0.0227,0.0776,0.2500,1.0891,19611
121731834,6003.01,planeta,KP,5.8599392,289.4487735,2.47860,0.15405,0.0362,1.652,5.64,0.0609,0.0012,0.2344,0.2857,1.5958,18423
57984377,6014.01,planeta,KP,2.5199146,12429.3724559,2.52028,0.00015,1.1191,3.360,180.96,2.4473,0.0011,0.0398,0.8333,9.7698,17991
288246496,6015.01,planeta,KP,4.3048290,7531.4221197,4.30711,0.00053,0.7134,2.871,77.63,1.2839,0.0214,0.0088,0.8462,2.8169,17991
250707118,6028.01,planeta,KP,5.7238582,8682.2466029,5.72411,0.00004,0.7477,3.816,73.89,1.1495,0.0118,0.0341,0.8182,3.5755,18949
419523962,6029.01,planeta,CP,5.7998626,2387.0000000,5.79866,0.00021,0.3470,5.412,28.12,0.6383,0.0000,0.0324,0.7692,1.7607,18563
245392284,6030.01,planeta,KP,1.7442831,7445.2479047,1.74347,0.00046,0.6391,1.627,31.58,1.2532,0.0336,0.0615,0.9091,11.7308,19475
292152376,6031.01,planeta,KP,2.1499907,25640.8126075,2.14962,0.00017,2.3392,2.580,434.07,5.2099,0.0127,0.0111,0.9167,5.5746,19238
194736418,6038.01,planeta,CP,5.8267310,1068.0000000,5.81986,0.00118,0.1308,4.656,35.96,0.2515,0.0000,0.2312,0.9167,0.9551,14399
453064665,6043.01,planeta,KP,2.6452121,10456.8418233,2.64450,0.00027,0.9612,2.821,81.37,1.9959,0.0000,0.0507,0.8333,6.2756,16653
392681545,6054.01,planeta,CP,7.4903271,225.5988767,7.47424,0.00215,0.0195,4.983,14.37,0.0367,0.0000,0.4066,0.6250,0.5867,16253
147797743,6072.01,planeta,KP,3.6915590,16316.0231993,3.69094,0.00017,1.3666,2.461,188.37,2.2410,0.0000,0.0174,0.9000,3.2506,15981
350814622,6089.01,planeta,KP,3.2135636,654.7322821,3.22164,0.00251,0.0836,4.296,10.11,0.1949,0.0030,0.5994,0.2727,16.2622,19610
384984325,6109.01,planeta,CP,8.5386633,1730.0000000,2.95418,0.30805,0.2750,8.666,70.62,0.9032,0.0345,0.1644,0.6364,116.8491,14354
19342878,6101.01,planeta,CP,1.3328252,19240.1766706,1.33296,0.00010,1.6653,1.777,304.13,3.7881,0.0094,0.0107,0.9091,9.7112,15582
210083929,6130.01,planeta,CP,2.3927114,13405.0000000,2.39187,0.00035,1.0570,1.595,167.94,1.7880,0.0000,0.0033,0.8333,3.8996,17330
168281028,6269.01,planeta,KP,4.3744614,3270.9828556,4.37389,0.00013,0.3158,2.916,26.33,0.5640,0.0194,0.2232,0.6667,2.6499,15921
49043968,6275.01,planeta,CP,6.2462252,13270.5292659,6.24398,0.00036,1.1197,4.163,96.32,1.8262,0.0000,0.0192,1.0000,10.0201,18284
397362481,6276.01,planeta,CP,6.2031608,210.8404349,6.64552,0.07131,0.0343,3.544,19.41,0.0368,0.0000,1.6605,0.6000,2.5324,18253
157230659,6278.01,planeta,KP,7.5337657,4697.1753086,7.51661,0.00228,0.4562,5.011,30.67,0.5880,0.0067,0.0412,0.8333,7.2406,18226
97921547,6442.01,planeta,CP,2.8279716,14846.0000000,2.82806,0.00003,1.1539,2.262,125.47,2.1267,0.0510,0.0365,0.8182,4.4024,15706
290348383,1099.01,planeta,CP,6.4410060,914.0000000,6.44269,0.00026,0.0717,1.718,30.88,0.0734,0.0069,0.0245,0.8182,0.6784,19431
357501308,2018.01,planeta,CP,7.4355709,1310.6803156,7.43482,0.00010,0.0923,2.974,24.40,0.1276,0.0000,0.1202,1.0000,1.4478,18211
166527623,6551.01,planeta,KP,6.9593972,4826.8656037,1.40822,0.59530,0.7310,4.131,79.94,2.2907,0.3006,0.0517,0.5000,2.2509,13389
174328045,6651.01,planeta,CP,5.0569708,795.0000000,5.05438,0.00051,0.0707,3.370,16.44,0.1056,0.0047,0.1404,0.3333,0.3213,14810
269217040,6686.01,planeta,KP,4.1661265,15441.3606576,4.16493,0.00029,1.3600,3.332,243.34,2.4776,0.0000,0.0106,1.0000,31.9788,13936
239332587,4481.01,planeta,CP,0.9263237,952.0000000,0.92616,0.00017,0.0931,0.864,39.05,0.1798,0.0000,0.0197,0.9091,4.7041,18322
4610830,6833.01,planeta,KP,8.2616616,1343.0000000,4.80172,0.16241,0.1189,2.561,7.67,0.1878,0.0000,0.4824,0.3333,3.3437,9029
143257766,1120.01,falso-positivo,FP,1.6622600,6030.0000000,1.66272,0.00028,0.5308,3.104,83.38,1.3515,0.0023,0.0066,0.7500,1.8416,10693
269450900,1127.01,falso-positivo,FP,2.3243900,2704.1800000,2.32490,0.00022,0.2295,3.410,224.89,0.5593,0.0000,0.0242,0.7000,20.2022,17277
267489265,1132.01,falso-positivo,FP,1.5502952,411.0000000,1.54995,0.00022,0.0415,2.273,15.48,0.1001,0.0021,0.0656,0.4545,4.3618,15119
69997672,1133.01,falso-positivo,FP,1.8070900,450.0000000,1.81175,0.00258,0.0360,2.899,17.38,0.0864,0.0037,0.0338,0.5000,4.5639,19607
110428269,1138.01,falso-positivo,FP,0.6497100,620.0000000,0.64922,0.00076,0.0737,1.904,35.62,0.2417,0.0000,0.0862,0.5000,4.7056,10939
284450803,1142.01,falso-positivo,FP,3.3686634,3288.0000000,3.37002,0.00040,0.3050,1.348,93.92,0.3882,0.0000,0.1691,0.6667,0.7620,19607
350995812,1145.01,falso-positivo,FP,2.9716400,7350.0000000,2.90504,0.02241,0.3030,8.521,55.83,0.9263,0.0000,0.2694,0.5333,6.9382,19604
21755546,1146.01,falso-positivo,FP,0.6601790,473.0939303,6.80375,4.15296,0.1791,4.536,68.32,0.3166,0.0000,0.5402,0.7778,32.1018,19609
161450762,1155.01,falso-positivo,FP,1.3200300,552.4680000,6.33976,1.40137,0.5663,0.845,11.58,0.4289,0.0000,1.5494,0.3333,1.5513,13169
117256577,1156.01,falso-positivo,FP,1.6865822,1770.0000000,1.68642,0.00010,0.3255,2.249,62.80,0.7568,0.0000,0.2135,0.5556,4.3816,18321
379931600,1158.01,falso-positivo,FP,2.9258727,6720.0000000,2.92646,0.00020,0.4636,2.731,111.39,0.8330,0.0000,0.1083,0.5833,16.3946,19610
48188920,1159.01,falso-positivo,FP,0.7377400,524.8520000,0.73776,0.00002,0.0502,1.180,17.88,0.1251,0.0224,0.1711,0.5000,6.6431,17725
89510024,1160.01,falso-positivo,FP,2.3664127,300.0000000,2.36767,0.00053,0.3132,2.841,32.67,0.7191,0.0093,0.0247,0.4545,16.2321,18319
138361973,1166.01,falso-positivo,FP,1.8824539,1391.0000000,1.88146,0.00053,0.0810,2.258,25.68,0.1796,0.0000,0.5371,0.8889,7.5295,19611
41330864,1168.01,falso-positivo,FP,2.1358631,10325.0000000,2.13538,0.00023,0.7963,1.424,127.34,1.3423,0.0116,0.0523,0.7778,1.9131,18961
294176967,1170.01,falso-positivo,FP,1.8296155,1406.0000000,0.91497,0.00018,0.0782,1.952,24.51,0.2235,0.0014,0.1213,0.6667,12.1904,18882
1717732429,1172.01,falso-positivo,FP,7.8513949,22029.0000000,7.85553,0.00053,1.7979,5.237,113.82,3.1655,0.1389,0.0375,0.2727,0.0000,19610
30329585,1175.01,falso-positivo,FP,7.5022708,1760.0000000,7.50673,0.00059,0.1318,2.002,15.33,0.1449,0.0417,0.2620,0.5000,4.2824,19610
359496368,1178.01,falso-positivo,FP,2.6652007,819.0000000,2.66433,0.00033,0.0509,3.197,11.01,0.1119,0.0041,0.3410,0.2857,2.3873,13655
341544930,1182.01,falso-positivo,FP,7.6416041,6025.0000000,7.64113,0.00006,0.4706,2.038,73.37,0.5395,0.0485,0.0288,0.7778,0.6850,18321
258777137,1183.01,falso-positivo,FP,5.9294088,10226.0000000,5.92862,0.00013,0.9064,2.371,120.92,1.2373,0.0285,0.0158,0.9167,0.4297,18424
15247229,1188.01,falso-positivo,FP,8.5112000,4172.7600000,8.50242,0.00103,0.3438,2.267,28.27,0.3608,0.0000,0.0368,0.4286,10.0965,18322
89643259,1193.01,falso-positivo,FP,2.2219839,4394.0000000,2.22184,0.00007,0.3085,1.777,40.54,0.5607,0.0000,0.0932,0.6667,8.1845,15583
24364065,1195.01,falso-positivo,FP,4.0513500,1132.2300000,4.04845,0.00072,0.0634,2.699,10.57,0.1061,0.0000,0.3621,0.2500,4.9752,19609
288185138,1200.01,falso-positivo,FP,0.8352406,2065.0000000,0.83534,0.00011,0.1706,1.002,43.94,0.3732,0.0090,0.1136,0.7000,1.5838,19611
308034948,1206.01,falso-positivo,FP,0.8315420,248.9695850,4.17100,1.50799,0.0404,12.235,27.12,0.1301,0.0000,0.0713,0.2222,1.1608,15497
233684822,1253.01,falso-positivo,FP,4.6756655,738.0000000,4.67980,0.00088,0.0721,1.872,12.64,0.0962,0.0000,0.2544,0.2500,0.4910,18423
274662200,1285.01,falso-positivo,FP,1.2284388,1229.4965125,1.22940,0.00078,0.0957,1.639,12.50,0.2239,0.0281,0.3376,0.6000,10.1057,12603
199688472,1292.01,falso-positivo,FP,1.4412175,12927.0000000,1.44096,0.00018,0.9646,1.537,251.95,1.9858,0.0000,0.0391,0.6000,7.5521,18424
229536616,1297.01,falso-positivo,FP,3.9303400,9724.5800000,3.93144,0.00028,0.6826,3.145,119.40,1.2333,0.0199,0.0183,0.8462,13.0348,18320
258777134,1299.01,falso-positivo,FP,5.9294050,16410.0000000,5.92862,0.00013,0.9064,2.371,120.92,1.2373,0.0285,0.0158,0.9167,0.0000,18424
186000935,1304.01,falso-positivo,FP,8.8735214,1949.0000000,8.85916,0.00162,0.0893,3.544,16.33,0.1167,0.0000,0.5387,0.7000,5.6753,18322
232679662,1305.01,falso-positivo,FP,7.8513774,21571.0000000,7.85553,0.00053,1.7979,5.237,113.82,3.1655,0.1389,0.0375,0.2727,2.1366,19610
233735068,1306.01,falso-positivo,FP,7.6869063,4500.0000000,7.68560,0.00017,0.3846,3.074,51.03,0.5437,0.0236,0.1325,0.8333,13.4217,12943
277014266,1308.01,falso-positivo,FP,1.3797091,1320.0000000,1.37935,0.00026,0.0791,2.575,20.52,0.2195,0.0078,0.0577,0.5556,12.9785,18322
287190564,1309.01,falso-positivo,FP,1.4986100,2188.6100000,1.49749,0.00075,0.1640,2.596,35.36,0.4215,0.0000,0.0022,0.5000,20.1747,15574
294179389,1310.01,falso-positivo,FP,2.6796000,7590.0000000,2.67872,0.00033,0.6883,2.500,105.03,1.3601,0.0163,0.0964,0.9167,12.8895,18401
11111899,1313.01,falso-positivo,FP,0.6193401,1853.0000000,0.61936,0.00004,0.0769,1.817,33.37,0.2517,0.0000,0.1207,0.5455,9.6378,18321
136848581,1314.01,falso-positivo,FP,2.6400663,1328.0000000,2.64374,0.00139,0.0862,2.820,21.89,0.1777,0.0000,0.1188,0.4545,6.3317,18881
137284119,1315.01,falso-positivo,FP,2.5778717,1010.0000000,2.57177,0.00237,0.0901,2.400,31.55,0.1726,0.0014,0.1722,0.6000,10.0388,18882
165523947,1317.01,falso-positivo,FP,2.9904100,1290.0000000,1.49233,0.00192,0.0348,4.378,11.72,0.1168,0.0006,0.4161,0.7778,16.4707,15080
167098530,1319.01,falso-positivo,FP,0.8909670,1100.0000000,1.78328,0.00075,0.1513,2.140,54.70,0.3347,0.0510,0.0042,0.7000,4.8791,15637
195199644,1321.01,falso-positivo,FP,1.1988800,1169.0300000,0.60098,0.00256,0.0182,1.603,6.38,0.0576,0.0000,0.5692,0.5000,3.8543,14615
256886630,1323.01,falso-positivo,FP,2.0390500,430.0000000,2.03827,0.00038,0.0163,3.533,10.42,0.0427,0.0015,0.2369,0.5000,1.2436,12636
266688542,1324.01,falso-positivo,FP,2.9424142,1400.0000000,2.93978,0.00089,0.1117,3.528,26.64,0.2400,0.0000,0.0815,0.3333,4.0387,19612
274942910,1325.01,falso-positivo,FP,1.0793011,1562.0000000,1.07863,0.00062,0.0728,2.733,25.35,0.2182,0.0211,0.1006,0.4000,17.2761,14541
275111900,1326.01,falso-positivo,FP,8.0428575,18730.0000000,8.03718,0.00071,2.5322,6.430,426.76,4.7762,0.0000,1.9918,0.7500,6.3167,15646
330332501,1328.01,falso-positivo,FP,4.0157492,1150.0000000,1.08536,0.45945,0.0269,1.013,5.09,0.0519,0.0060,0.4696,0.3333,1.5169,18882
345996087,1329.01,falso-positivo,FP,2.0197600,3963.8500000,2.02314,0.00167,0.0749,2.967,13.85,0.1728,0.0000,0.1053,0.5714,7.9404,15765
357457104,1330.01,falso-positivo,FP,1.7480540,670.0000000,1.74795,0.00006,0.1367,2.331,26.21,0.3146,0.0082,0.3327,0.4444,2.8896,12419
387664866,1331.01,falso-positivo,FP,2.6564600,773.3690000,2.65825,0.00067,0.0850,2.481,30.84,0.1652,0.0068,0.2286,0.6364,6.8699,19023
387664868,1332.01,falso-positivo,FP,2.6568800,1959.8800000,2.65825,0.00052,0.0850,2.481,30.84,0.1652,0.0068,0.2286,0.6364,0.0000,19023
42123111,1334.01,falso-positivo,FP,4.0334900,1530.0000000,1.02997,0.48929,0.0252,2.884,12.06,0.0812,0.0146,0.1630,0.2222,2.0380,18322
89759617,1335.01,falso-positivo,FP,3.3295394,2620.0000000,0.51649,0.68975,0.0980,0.482,12.47,0.1895,0.0000,0.0239,0.5000,1.0318,18322
92783821,1336.01,falso-positivo,FP,3.8615978,1020.0000000,1.93079,0.00000,0.0827,2.317,17.27,0.1849,0.0046,0.2107,0.4545,1.4620,18321
233681149,1340.01,falso-positivo,FP,8.5865509,1754.7731836,8.58703,0.00006,0.1695,2.290,17.92,0.2049,0.0216,0.1104,0.5385,5.6500,18423
233390838,1341.01,falso-positivo,FP,6.4474918,9270.0000000,6.44269,0.00074,0.8438,1.718,116.00,1.0208,0.0632,0.0419,0.6364,2.0268,13261
256621916,1342.01,falso-positivo,FP,1.4136455,2427.0000000,1.41314,0.00036,0.2185,0.942,34.31,0.3615,0.0000,0.1351,0.7000,19.1744,18322
358631536,1343.01,falso-positivo,FP,3.4040139,935.0000000,0.75158,0.55842,0.0227,0.802,5.35,0.0468,0.0045,0.4199,0.6000,0.7797,18882
229770036,1348.01,falso-positivo,FP,2.1405600,355.8315803,2.14172,0.00054,0.0415,2.856,9.32,0.0946,0.0000,0.4728,0.5833,8.0076,18423
279177746,1353.01,falso-positivo,FP,4.4350025,2085.0000000,4.43304,0.00044,0.1215,1.773,16.00,0.1687,0.0000,0.1365,0.2500,19.7956,18881
365683032,1354.01,falso-positivo,FP,1.4287976,1768.0000000,1.42864,0.00011,0.0198,4.000,41.52,0.0636,0.0000,0.0094,0.5833,0.0000,19609
275501623,1358.01,falso-positivo,FP,1.6734600,390.0000000,1.67361,0.00009,0.0537,2.901,38.49,0.1420,0.0062,0.0043,1.0000,5.5588,19609
416624606,1359.01,falso-positivo,FP,2.5152549,1870.0000000,2.51280,0.00097,0.1621,2.010,30.03,0.2848,0.0049,0.0734,0.5455,7.9937,18881
330468175,1360.01,falso-positivo,FP,0.7090200,570.0000000,0.70949,0.00066,0.0529,2.081,21.75,0.1726,0.0018,0.1169,0.3333,11.1210,18882
367099243,1365.01,falso-positivo,FP,1.8286961,7283.0000000,1.82890,0.00011,0.3848,2.682,84.77,0.8873,0.0000,0.0428,0.5000,50.9649,15686
136971594,1368.01,falso-positivo,FP,1.2556200,290.0000000,0.62737,0.00069,0.0175,1.840,11.35,0.0569,0.0122,0.0978,0.5000,3.7659,18882
155005217,1369.01,falso-positivo,FP,7.6047417,1200.0000000,7.60648,0.00023,0.2174,5.071,35.90,0.3336,0.0000,0.8693,0.5833,0.6908,18896
155114483,1370.01,falso-positivo,FP,5.2651271,3450.0000000,5.26836,0.00061,0.2759,2.107,52.64,0.3784,0.0126,0.0921,0.8182,2.4404,13135
164150539,1372.01,falso-positivo,FP,6.1600888,1120.0000000,6.16539,0.00086,0.0815,2.466,12.57,0.1109,0.0000,0.1275,0.4286,8.3135,19612
190743990,1376.01,falso-positivo,FP,1.7380504,956.0000000,1.73760,0.00026,0.0788,1.158,12.47,0.1247,0.0160,0.0304,0.5455,4.8653,18803
249812036,1378.01,falso-positivo,FP,5.7785318,4990.0000000,5.77867,0.00002,0.3736,1.541,55.45,0.4052,0.0602,0.0172,0.5455,1.4871,19490
274170255,1380.01,falso-positivo,FP,1.4107200,500.0000000,1.40913,0.00113,0.0680,3.006,27.51,0.1907,0.0051,0.0067,0.4000,8.7941,18882
313506357,1383.01,falso-positivo,FP,1.5327030,1250.0000000,1.53772,0.00327,0.1312,2.460,41.31,0.3254,0.0122,0.0122,0.7500,7.6637,13037
329864959,1385.01,falso-positivo,FP,4.5231800,25109.1000000,4.52037,0.00062,2.2134,4.219,327.07,4.1490,0.0000,0.0100,0.8333,2.1637,13547
343442463,1387.01,falso-positivo,FP,0.7838100,426.0990000,0.78392,0.00014,0.0417,1.986,22.13,0.1287,0.0046,0.3271,0.7500,6.3735,12874
389182138,1391.01,falso-positivo,FP,2.7260173,1165.0000000,2.72257,0.00126,0.1017,2.541,12.69,0.1829,0.0000,0.6823,0.3750,3.9663,11412
430528566,1393.01,falso-positivo,FP,0.5590256,660.0000000,0.55898,0.00009,0.2525,1.043,31.62,0.6764,0.0091,0.2910,0.7000,3.4018,19611
431156009,1394.01,falso-positivo,FP,2.9581480,980.0000000,2.95838,0.00008,0.1129,4.339,48.55,0.2786,0.0151,0.0292,0.7500,7.0426,17990
468472950,1395.01,falso-positivo,FP,0.9873600,370.0000000,1.80600,0.08544,0.0332,1.204,5.29,0.0546,0.0212,0.6181,0.3333,0.3822,12918
468845640,1396.01,falso-positivo,FP,3.9930700,3892.8100000,3.98915,0.00098,0.2380,3.723,44.35,0.4449,0.0000,0.0299,0.7500,22.2057,19025
66783360,1399.01,falso-positivo,FP,1.3812787,1573.0000000,1.38106,0.00016,0.1331,2.762,41.55,0.3592,0.0259,0.1105,0.6364,5.4820,17991
258801269,1400.01,falso-positivo,FP,5.4892300,910.0000000,2.74576,0.00042,0.0881,2.563,14.14,0.1708,0.0029,0.8342,0.4444,6.2645,19609
259126549,1401.01,falso-positivo,FP,7.3845072,25160.0000000,7.37938,0.00069,1.8770,3.936,140.99,2.3012,0.0188,0.0000,0.8000,0.6115,12710
259129875,1402.01,falso-positivo,FP,0.4388900,650.0000000,0.87628,0.00171,0.1337,2.570,42.63,0.4398,0.0275,0.0747,0.6000,3.8982,19437
328750515,1403.01,falso-positivo,FP,2.3359622,3066.2492749,2.33604,0.00003,0.2583,4.361,43.21,0.7011,0.0095,0.2628,0.5556,25.8701,19610
329277372,1421.01,falso-positivo,FP,2.8879675,23489.3314084,2.88583,0.00074,1.9044,2.693,105.60,3.6196,0.0000,0.1204,0.8182,0.7895,14946
346418409,1423.01,falso-positivo,FP,2.7556532,2854.4589288,2.75656,0.00033,0.2426,2.205,29.21,0.4358,0.0025,0.1278,0.6000,3.6090,13567
418959198,1424.01,falso-positivo,FP,4.8962484,1186.0289925,4.89049,0.00118,0.0957,1.956,10.66,0.1239,0.0102,0.2108,0.3750,0.5832,13652
128501004,1426.01,falso-positivo,FP,0.7899900,5750.0000000,0.78962,0.00047,0.4408,0.948,148.63,0.9664,0.0000,0.0503,0.7500,10.3701,19611
